Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
26,4,4,1,2,1,4,1,0,0,40,9,0
36,4,4,0,7,0,2,1,0,0,40,9,0
41,4,0,0,8,5,4,0,0,0,50,9,1
67,4,6,0,5,0,4,1,20051,0,48,9,1
39,2,3,0,4,0,4,1,0,0,50,9,0
57,4,3,3,7,1,2,0,0,0,30,9,0
29,4,0,2,2,1,4,1,0,0,40,9,0
31,5,1,1,2,1,4,0,0,0,45,9,0
34,0,4,1,0,4,2,0,0,0,40,9,0
44,4,4,0,2,0,4,1,0,0,40,9,0
29,4,2,1,5,3,4,1,0,0,40,9,0
30,4,4,1,2,4,4,0,0,0,40,9,0
27,4,4,1,2,1,4,1,0,0,40,9,0
27,4,4,0,6,0,4,1,0,0,50,9,0
32,4,4,1,2,1,4,0,0,0,45,9,0
58,4,3,0,7,5,4,0,0,0,8,9,0
35,2,4,0,4,0,4,1,0,0,40,9,0
21,4,4,1,2,3,4,1,0,0,36,9,0
28,4,4,1,2,4,4,1,0,0,40,9,0
46,6,4,2,8,1,4,1,0,0,50,9,0
36,6,4,2,7,4,4,0,0,0,40,9,0
72,4,3,3,1,4,4,0,0,0,40,9,0
35,4,4,0,2,5,2,0,0,0,40,9,0
33,1,0,2,2,4,2,0,0,0,40,9,1
69,4,3,1,2,1,4,0,0,0,40,9,0
35,4,4,0,2,0,4,1,0,0,40,9,0
31,4,4,2,1,4,4,0,0,0,20,0,0
34,4,4,0,4,5,4,0,0,0,32,9,0
30,4,3,0,7,0,4,1,0,0,40,5,0
28,4,1,1,2,1,4,1,0,0,55,9,0
54,4,1,0,6,0,4,1,0,0,35,9,1
47,4,4,0,5,0,4,1,0,0,50,9,1
24,4,4,1,2,4,2,0,0,0,40,9,0
52,6,1,0,5,0,4,1,0,0,60,9,1
20,4,4,1,2,3,0,1,0,0,48,9,0
43,5,5,0,8,0,4,1,5013,0,45,9,0
45,4,3,2,7,4,4,0,0,0,40,5,0
29,6,4,2,2,1,4,1,0,0,35,9,0
47,4,5,2,8,4,4,1,0,0,42,9,0
24,4,4,1,2,3,4,1,0,0,40,9,0
51,4,4,0,5,0,4,1,0,0,40,9,0
17,4,3,1,6,3,4,1,0,0,12,9,0
37,4,0,0,2,0,4,1,0,1977,40,9,1
27,4,2,1,5,1,4,0,0,0,70,9,0
29,4,1,0,8,5,4,1,0,0,40,9,1
18,0,3,1,0,3,4,1,0,0,25,9,0
36,6,0,2,6,4,4,0,0,0,35,9,0
58,2,1,1,5,1,4,0,0,0,40,9,0
26,6,4,0,2,0,4,1,0,0,45,9,0
65,0,4,0,0,0,4,1,0,0,30,9,1
57,4,4,0,6,0,4,1,0,0,40,9,1
59,4,4,0,2,0,4,1,0,0,40,9,0
27,4,4,0,2,0,4,1,0,0,40,9,0
31,6,1,1,4,1,4,1,0,0,40,9,0
21,4,4,1,6,3,4,0,0,0,24,9,0
29,4,4,1,1,1,4,1,0,0,60,9,0
18,4,3,1,7,3,4,1,0,0,40,9,0
52,4,3,0,2,0,4,1,0,1887,47,9,1
57,5,1,2,5,1,4,1,0,0,80,9,0
42,0,4,0,0,0,4,1,0,0,40,9,0
55,0,4,0,0,5,1,0,0,0,40,9,0
60,4,3,1,2,1,4,1,0,0,48,9,1
31,4,1,0,5,0,4,1,7688,0,40,1,1
23,4,1,1,1,3,4,0,0,0,40,9,0
27,4,4,1,6,3,4,1,0,0,40,9,0
23,0,4,1,0,4,0,0,0,0,25,9,0
42,6,6,0,5,0,4,1,0,1902,50,9,1
25,4,4,1,4,1,4,1,2174,0,40,9,0
49,4,1,1,5,1,4,0,0,0,45,9,0
32,4,1,1,4,1,4,1,0,0,40,9,0
19,4,4,1,1,3,4,1,0,0,28,9,0
60,4,3,2,7,1,4,0,0,0,40,9,0
42,2,3,0,7,0,4,1,0,0,40,9,0
35,6,0,1,2,1,4,1,0,0,40,9,0
48,4,4,1,1,4,2,0,0,0,37,9,0
51,4,5,0,2,0,4,1,0,0,40,9,1
29,4,4,1,2,1,0,1,0,0,40,9,0
36,2,4,2,8,1,2,1,0,0,40,9,0
17,4,3,1,7,3,4,0,0,0,21,9,0
52,4,5,2,5,1,4,0,6849,0,60,9,0
24,4,4,1,2,1,4,1,0,0,40,9,0
24,4,4,0,2,0,4,1,0,0,50,9,0
26,2,1,1,5,3,4,1,1055,0,40,9,0
27,4,1,1,7,3,4,0,0,0,20,9,0
39,4,4,1,2,3,4,1,0,0,60,9,0
30,4,4,0,2,0,2,1,0,0,45,9,0
50,6,4,0,8,0,4,1,0,0,32,9,0
52,5,1,0,6,0,4,1,0,0,55,9,0
46,4,6,0,5,0,4,1,15024,0,45,9,1
23,4,1,1,6,3,4,0,0,0,20,9,0
45,4,3,3,7,1,2,0,0,0,20,9,0
65,4,3,3,7,4,2,0,0,0,24,9,0
29,4,0,0,2,0,4,1,0,0,55,9,0
47,4,3,2,2,4,4,1,0,0,40,8,0
30,4,4,1,2,3,2,1,0,0,60,9,0
34,4,4,0,6,0,4,1,0,0,45,9,1
38,6,4,0,6,0,4,1,0,0,64,9,0
33,4,4,0,8,0,4,1,0,0,40,9,1
49,4,1,0,6,0,4,1,0,0,26,9,1
47,6,4,1,7,4,2,0,0,0,40,9,0
49,2,3,2,7,4,2,0,0,0,40,9,0
43,4,4,0,2,0,4,1,15024,0,60,9,1
30,4,1,0,1,5,2,0,0,0,40,9,1
58,6,4,0,2,0,4,1,0,0,60,9,0
19,4,4,1,7,3,4,0,0,0,14,9,0
21,4,1,1,2,1,4,1,0,0,40,9,0
33,4,1,0,8,0,4,1,15024,0,60,9,1
47,5,3,0,2,0,4,1,0,0,50,6,0
52,6,2,0,5,0,4,1,0,0,60,9,1
26,4,4,2,2,1,4,1,0,0,55,9,0
60,4,4,0,2,0,4,1,0,0,40,9,0
21,4,4,1,2,3,4,1,0,0,40,9,0
36,4,4,0,6,0,4,1,5178,0,50,9,1
31,4,4,0,2,0,4,1,0,0,45,9,0
50,5,2,2,5,1,4,1,0,0,40,9,1
31,2,4,2,1,4,4,0,0,0,40,9,0
71,4,4,0,2,0,4,1,0,0,15,9,0
58,0,4,0,0,0,4,1,0,0,50,9,0
30,7,1,0,4,0,4,1,0,0,40,9,1
20,4,4,1,7,3,4,1,0,0,20,9,0
24,4,4,1,8,2,4,1,4101,0,50,9,0
35,4,2,0,5,0,1,1,0,0,40,2,1
38,7,4,2,8,1,4,0,0,0,45,9,0
27,4,4,1,2,3,4,0,0,0,32,9,0
29,7,4,1,1,4,1,0,0,0,40,7,0
70,0,3,3,0,4,4,0,1111,0,15,9,0
34,4,4,0,2,0,4,1,0,0,45,9,0
44,4,3,0,2,0,4,1,0,0,35,9,0
43,4,4,0,2,0,4,1,0,0,40,9,1
44,6,3,0,2,0,2,1,0,0,40,9,1
35,4,5,1,6,1,4,1,0,0,60,9,0
27,4,4,1,5,1,4,1,0,0,40,9,0
43,2,5,1,5,1,4,1,0,0,38,9,0
20,4,4,1,6,1,4,0,0,0,25,9,0
42,4,0,2,5,4,4,0,8614,0,40,9,1
27,7,4,0,2,0,4,1,3411,0,40,9,0
42,4,4,0,2,0,2,1,0,0,40,9,1
20,0,3,2,0,3,1,0,0,1762,40,4,0
24,4,3,1,2,1,4,1,0,1721,40,9,0
48,1,4,2,8,1,4,1,0,0,40,9,0
17,0,3,1,0,3,4,0,0,0,20,9,0
17,6,3,1,2,3,4,1,0,0,10,9,0
33,4,1,0,8,0,4,1,0,0,40,9,1
50,5,4,0,6,0,4,1,0,0,50,9,1
22,4,4,1,6,3,4,0,2597,0,40,9,0
17,4,3,1,7,3,4,1,0,0,16,9,0
32,4,4,0,1,0,4,1,0,0,40,5,0
31,4,4,1,2,1,4,1,0,0,45,9,0
58,6,4,3,8,1,4,1,0,0,50,9,0
29,2,4,1,4,3,4,1,0,0,48,9,0
37,4,0,0,2,0,4,1,0,0,40,4,1
34,6,4,0,2,0,4,1,0,0,40,9,1
23,2,4,2,8,4,2,1,0,0,40,9,0
18,7,3,1,1,3,4,0,0,0,5,9,0
34,4,4,2,8,1,4,0,0,0,40,9,0
66,0,3,1,0,1,4,1,0,0,4,9,0
45,2,1,0,5,5,4,0,0,0,55,9,0
41,4,5,1,8,1,4,1,0,0,35,5,0
26,4,4,1,7,2,4,1,0,0,30,9,0
54,2,4,0,2,0,4,1,0,0,40,9,0
24,4,4,1,2,3,2,0,0,0,45,9,0
42,4,4,0,5,0,4,1,0,0,50,9,0
20,4,4,1,5,3,4,1,0,0,20,9,0
23,7,1,1,4,1,4,0,0,0,20,9,0
25,0,0,1,0,2,4,1,0,0,45,9,0
35,4,5,1,5,1,4,1,0,0,60,9,1
31,4,5,0,4,0,4,1,0,1902,40,9,1
30,4,1,1,5,3,4,0,0,0,40,4,0
19,4,4,1,6,3,4,0,0,0,20,9,0
36,2,1,1,5,1,4,1,0,0,50,9,0
31,4,1,3,6,4,4,0,0,1380,40,6,0
21,4,4,1,2,3,4,1,0,0,30,9,0
31,6,4,0,2,0,4,1,0,0,40,9,0
46,4,2,2,5,4,4,0,25236,0,65,9,1
44,4,1,2,8,3,4,0,0,0,50,9,1
40,4,3,0,7,0,2,1,0,0,40,5,0
45,4,4,1,6,1,2,1,0,0,40,9,0
60,4,4,0,2,0,4,1,0,0,35,9,0
18,4,3,1,7,2,4,1,0,0,25,9,0
28,4,1,0,5,0,4,1,0,0,40,9,0
36,4,4,2,1,4,2,0,0,0,40,9,0
36,4,1,2,5,1,4,1,0,0,40,0,0
40,4,0,0,4,0,4,1,4386,0,40,9,0
36,2,1,2,1,4,4,0,0,0,35,5,0
31,4,4,2,7,4,2,0,0,0,40,9,0
33,4,4,0,2,0,4,1,0,0,40,9,0
19,7,4,1,4,3,4,0,0,0,40,9,0
22,4,4,1,6,3,4,0,0,0,15,9,0
34,4,1,0,8,0,4,1,0,0,45,9,1
33,4,4,1,7,1,4,1,0,0,40,9,0
41,4,4,0,2,0,4,1,0,2051,60,9,0
29,4,1,1,5,1,4,1,4650,0,40,9,0
50,2,4,0,8,0,4,1,0,0,42,9,1
42,4,1,0,8,0,4,1,7298,0,45,9,1
43,4,1,1,5,1,4,1,0,0,40,0,1
44,4,4,0,6,5,4,0,0,0,40,9,0
20,4,4,1,7,1,4,0,0,0,20,9,0
31,4,4,0,7,0,4,1,0,0,40,5,0
65,6,3,0,8,0,4,1,9386,0,59,0,1
23,4,4,1,7,1,4,0,0,0,24,9,0
55,4,4,2,1,1,1,0,0,0,40,9,0
26,4,0,0,1,0,4,1,0,2377,45,9,0
25,4,0,1,7,3,4,0,0,0,15,9,0
45,0,4,0,0,5,2,0,0,0,40,9,0
35,4,4,0,2,0,4,1,2407,0,40,9,0
36,4,4,1,6,1,2,0,0,0,36,9,0
43,7,1,0,5,0,4,1,0,0,50,9,0
56,4,4,3,7,4,2,0,594,0,20,9,0
42,4,1,0,4,0,4,1,0,0,40,9,1
19,4,4,1,7,2,4,0,0,0,25,9,0
55,6,4,0,2,0,4,1,0,0,72,9,0
42,4,5,1,8,1,4,0,14084,0,50,9,1
26,4,0,1,4,3,4,1,0,0,40,9,0
17,4,3,1,2,3,4,1,0,0,20,9,0
42,2,1,0,5,5,4,0,0,0,40,9,1
55,4,4,0,2,0,4,1,7688,0,40,9,1
32,4,4,1,1,3,2,0,0,0,40,9,0
29,4,3,1,2,3,2,1,0,0,40,5,0
46,7,1,0,5,0,4,1,0,0,37,9,0
29,7,1,0,8,0,4,1,7688,0,40,9,1
22,4,1,1,5,4,4,1,0,0,20,9,0
58,6,3,0,2,0,4,1,0,0,40,9,0
23,4,4,1,2,4,4,1,0,0,50,9,0
39,4,4,1,2,1,4,1,0,0,40,9,0
27,4,0,1,2,3,4,1,0,0,38,9,0
54,4,4,0,2,0,4,1,0,0,40,9,1
33,2,1,1,5,1,4,0,0,0,45,9,0
46,1,4,0,1,5,4,0,0,0,40,9,1
37,4,4,1,2,1,2,1,0,0,40,9,0
36,4,4,1,7,1,4,0,0,0,18,9,0
59,2,4,0,1,5,4,0,0,0,38,9,1
34,2,4,2,4,4,4,1,0,0,40,4,0
53,5,2,0,8,0,4,1,0,0,70,9,1
51,4,1,1,6,1,4,1,0,0,55,9,1
32,4,3,2,7,4,4,0,0,0,42,9,0
31,7,4,2,7,2,4,1,0,0,40,9,0
22,4,4,0,6,5,4,0,0,0,30,3,0
47,6,1,2,6,1,4,0,0,0,50,9,0
32,4,4,1,2,1,4,1,0,0,40,9,0
26,4,4,1,2,1,4,0,0,0,38,9,0
37,4,3,2,2,1,4,1,0,0,32,5,0
31,4,4,2,2,4,4,1,0,0,55,9,0
37,4,0,0,4,5,4,0,0,0,24,9,1
55,4,4,1,6,1,4,1,0,0,38,9,0
23,2,0,2,4,1,4,1,0,0,56,9,0
36,4,4,2,1,4,4,0,0,0,40,9,0
34,4,5,0,5,0,4,1,0,0,40,0,0
43,4,1,0,6,0,4,1,0,0,50,9,1
54,4,4,1,4,1,4,1,0,0,40,9,0
43,7,4,0,2,0,4,1,0,0,40,0,0
28,4,0,1,2,1,4,0,0,1669,42,9,0
40,4,0,0,8,0,4,1,0,0,50,9,1
41,6,4,0,8,0,4,1,0,0,60,9,0
40,4,1,1,6,1,3,0,0,0,55,9,1
42,4,4,2,1,1,2,0,0,0,38,9,0
61,6,4,0,2,0,4,1,0,2352,50,9,0
18,4,3,1,2,3,4,1,0,0,30,9,0
59,0,4,0,0,0,4,1,0,0,16,9,0
21,0,4,1,0,1,4,0,1055,0,40,9,0
48,4,0,0,4,0,4,1,0,0,50,9,1
41,5,1,0,4,0,4,1,0,0,40,9,0
18,0,4,1,0,3,4,1,0,0,33,9,0
23,4,4,1,6,1,4,0,2463,0,40,9,0
60,4,4,0,2,0,4,1,0,0,60,9,1
22,4,4,1,7,2,2,1,0,0,20,9,0
61,4,4,0,2,0,4,1,0,0,40,9,0
25,4,4,1,2,1,2,1,0,0,40,9,0
46,4,5,1,4,1,4,1,0,0,35,9,1
43,4,1,0,8,0,4,1,0,1902,40,1,1
43,4,0,2,2,1,4,1,0,0,40,9,0
24,4,4,1,7,3,2,1,0,1721,30,9,0
68,6,3,1,2,4,4,1,0,0,20,9,0
31,4,4,2,1,4,4,0,0,0,38,9,0
17,4,3,1,6,3,4,0,0,0,20,9,0
32,4,4,0,2,0,4,1,5178,0,48,9,1
50,0,5,2,0,2,4,1,0,0,40,9,0
33,4,1,0,5,0,4,1,3103,0,47,9,1
64,4,1,0,5,0,4,1,0,0,40,9,1
20,4,4,1,2,3,4,1,0,0,30,9,0
30,4,4,2,7,3,4,0,0,0,36,9,0
22,0,4,1,0,3,2,1,0,0,40,9,0
43,4,4,2,8,1,4,1,0,0,45,9,0
22,4,4,1,1,3,4,1,0,0,40,9,0
17,4,3,1,2,3,4,1,0,0,20,9,0
47,6,4,0,7,5,4,0,0,0,75,3,0
41,4,0,1,5,1,4,0,0,0,60,9,0
56,4,4,0,2,0,4,1,0,0,50,9,1
64,4,4,0,2,0,4,1,0,0,45,9,0
47,4,4,0,2,0,4,1,0,0,50,9,1
48,4,0,1,1,4,4,1,0,0,40,9,0
31,4,5,1,5,1,4,0,0,0,46,9,0
29,4,0,1,4,3,4,1,0,0,40,9,0
30,4,4,3,1,1,4,0,0,0,40,9,0
32,4,4,0,8,0,4,1,0,1672,60,9,0
57,4,4,3,2,4,4,1,0,653,42,9,1
62,4,4,3,7,1,4,0,0,0,40,9,0
39,4,4,2,2,4,4,0,0,0,24,9,0
43,4,4,1,1,1,4,1,0,0,25,9,0
24,5,1,1,6,3,4,1,0,0,40,9,0
42,0,3,0,0,0,4,1,0,0,15,9,0
53,4,4,0,1,5,4,0,4386,0,40,9,1
26,4,4,1,2,3,4,1,0,0,40,9,0
73,6,4,0,8,0,4,1,0,0,40,9,0
72,0,3,3,0,1,4,0,0,0,24,9,0
55,4,4,0,2,0,4,1,0,0,40,9,0
25,4,4,2,1,1,4,1,0,0,40,9,0
41,4,1,2,5,1,4,0,0,0,50,9,1
24,4,1,1,8,1,4,1,0,0,50,9,0
63,4,4,3,2,1,4,1,0,0,6,9,0
17,4,3,1,6,3,4,1,0,0,20,9,0
35,4,4,0,2,0,4,1,0,0,50,9,0
51,4,4,0,5,0,4,1,0,0,40,9,1
62,2,1,3,5,1,4,0,0,0,48,9,0
55,4,4,0,2,0,4,1,4386,0,40,9,1
43,4,4,2,5,1,4,1,0,0,40,9,0
40,2,4,2,7,1,4,0,0,0,50,9,0
37,4,1,0,8,0,4,1,0,0,45,9,1
39,4,1,0,2,0,4,1,0,0,40,9,0
31,4,4,1,2,3,4,1,0,0,18,9,0
61,4,5,3,5,1,4,0,0,0,40,9,1
26,4,0,2,1,1,4,0,0,0,55,9,0
46,6,4,0,6,0,4,1,0,0,50,9,0
26,4,1,1,5,1,4,0,0,0,40,9,0
48,7,2,2,5,3,4,1,0,0,50,9,1
34,4,4,1,2,3,4,1,0,0,40,9,0
34,2,4,1,1,3,4,0,0,0,40,9,0
59,4,4,0,7,0,4,1,0,0,40,9,1
34,4,1,1,5,3,4,0,0,0,40,9,0
49,4,1,1,8,1,4,0,0,0,56,9,1
18,4,3,1,1,3,4,0,0,0,20,9,0
43,4,4,0,2,0,4,1,0,0,40,5,0
48,4,3,0,8,0,4,1,0,0,50,9,0
28,5,4,0,8,0,4,1,0,0,70,9,0
33,4,4,0,2,0,4,1,0,0,40,9,0
24,4,4,1,6,1,4,0,0,0,15,9,0
21,4,3,1,2,1,4,1,0,0,40,9,0
17,4,3,1,6,3,4,1,0,0,28,9,0
39,4,4,0,2,0,4,1,0,0,50,9,1
29,6,1,2,5,3,4,1,0,0,40,9,0
44,4,1,0,8,0,4,1,0,0,40,9,1
24,4,4,1,2,3,4,1,0,0,50,9,0
71,6,5,0,6,0,4,1,10605,0,40,9,1
51,6,1,0,6,0,1,1,0,2415,40,2,1
55,4,3,2,7,4,2,1,0,0,25,9,0
41,4,1,0,8,0,4,1,0,0,60,9,1
23,4,4,1,2,4,2,0,0,0,7,9,0
38,4,0,2,1,4,4,0,0,0,40,9,0
39,4,4,0,2,0,4,1,0,0,40,9,1
19,4,4,1,1,1,4,0,0,0,30,9,0
49,4,3,2,2,1,4,0,0,0,40,9,0
32,4,1,0,1,2,4,1,0,0,40,7,1
27,4,4,0,2,0,4,1,0,0,70,9,0
38,4,1,0,6,0,4,1,0,0,50,9,1
33,4,4,0,2,5,4,0,0,0,60,9,0
63,0,4,0,0,0,4,1,0,0,15,9,0
23,4,1,1,8,3,4,1,0,0,28,9,0
33,5,4,0,2,0,4,1,0,0,60,0,0
54,6,4,0,6,0,2,1,0,0,40,9,0
29,4,0,2,4,1,4,0,2174,0,45,9,0
48,0,4,2,0,4,2,0,0,0,30,9,0
35,6,1,1,8,1,4,1,0,0,40,9,0
28,4,0,0,1,5,1,0,0,0,40,1,0
37,4,1,0,5,0,4,1,7688,0,50,9,1
42,6,6,0,2,0,4,1,0,0,65,9,1
40,4,5,0,5,0,4,1,0,0,40,9,0
47,4,4,2,6,3,4,1,0,0,55,9,0
22,4,1,1,8,3,4,0,0,0,50,9,0
30,4,1,0,8,0,4,1,0,0,45,9,1
28,4,4,0,4,0,4,1,0,0,40,9,0
63,2,3,0,7,0,4,1,0,0,55,9,0
51,6,3,0,2,0,4,1,0,0,20,9,0
22,4,4,1,2,3,4,0,0,0,40,9,0
27,0,0,0,0,3,0,1,0,0,40,9,0
35,4,4,1,6,1,4,1,0,0,45,9,0
46,4,4,2,2,1,4,0,0,0,38,9,0
37,4,4,2,2,1,4,1,0,0,52,9,0
24,4,1,1,5,3,2,1,0,0,15,9,0
37,6,4,2,2,3,4,1,0,0,10,9,0
53,4,4,0,4,0,4,1,0,0,40,9,0
27,4,4,1,6,1,4,1,0,0,30,9,0
38,4,4,2,2,1,4,1,0,0,44,9,0
53,6,3,0,2,0,4,1,0,0,60,9,0
34,4,4,1,2,1,4,1,0,0,40,9,0
23,4,4,1,6,3,2,1,0,0,40,9,0
39,4,1,0,8,0,4,1,15024,0,45,9,1
43,4,5,0,5,5,1,0,0,0,50,4,0
67,5,4,0,8,0,1,1,0,0,40,9,1
81,6,4,0,8,0,4,1,0,0,30,9,0
21,4,4,1,7,3,4,1,0,0,20,9,0
23,4,4,1,6,1,4,1,0,0,25,9,0
25,4,4,1,2,4,4,1,0,0,40,9,0
42,4,3,0,2,5,4,0,0,0,38,5,0
38,4,4,0,1,5,2,0,0,0,40,9,0
64,0,4,0,0,0,4,1,0,0,5,9,0
32,4,4,0,2,0,4,1,0,0,40,9,0
37,4,4,0,2,0,4,1,0,0,40,9,0
51,4,5,0,8,0,4,1,0,0,60,9,1
22,4,4,1,6,1,4,0,0,0,42,9,0
33,4,3,2,7,1,4,0,0,0,40,5,0
42,4,4,2,2,1,4,1,0,0,55,9,0
19,0,4,1,0,3,4,0,0,0,10,9,0
51,2,3,0,7,0,4,1,0,0,40,9,0
23,4,4,0,1,5,4,0,0,0,40,5,0
37,4,3,0,2,0,4,1,3103,0,44,9,1
37,4,4,0,2,0,4,1,0,0,99,9,1
47,4,5,1,5,1,4,0,0,0,25,9,0
41,4,6,0,5,0,4,1,0,2415,40,9,1
33,4,4,0,2,0,4,1,0,0,30,9,0
31,4,1,1,6,1,4,1,0,0,40,9,1
31,4,0,2,7,4,0,0,0,0,40,9,0
35,4,4,0,2,0,2,1,0,0,40,9,0
38,5,4,0,8,0,4,1,0,0,40,9,1
18,4,4,1,7,1,4,0,0,0,45,9,0
20,4,4,0,2,0,4,1,0,0,40,9,0
54,2,4,2,8,4,2,0,0,0,35,9,0
40,4,4,2,1,4,4,0,0,0,40,9,0
36,5,1,0,8,5,4,0,0,1977,45,9,1
43,4,4,2,2,4,4,1,0,0,35,9,0
44,6,4,2,2,4,4,1,0,0,40,9,0
44,7,4,0,5,5,4,0,0,0,40,9,1
43,4,5,0,8,0,4,1,0,0,43,9,1
51,4,3,3,7,4,2,0,0,0,40,9,0
18,4,4,1,7,3,4,0,0,0,20,9,0
51,4,4,0,8,0,4,1,0,0,40,9,0
41,4,3,0,2,0,4,1,0,0,30,0,0
44,5,4,0,6,0,4,1,0,0,70,9,1
33,2,3,2,2,1,4,1,0,0,40,9,0
33,6,1,0,8,0,4,1,0,0,40,9,1
42,4,0,0,8,0,4,1,0,0,40,9,1
25,4,4,0,5,0,4,1,0,0,45,9,0
32,4,4,2,2,1,4,0,0,0,38,9,0
32,4,1,0,2,0,4,1,0,0,70,5,0
36,4,3,2,8,4,4,0,0,0,40,9,0
28,4,4,0,2,0,4,1,0,0,40,9,0
20,4,4,1,7,3,4,0,0,0,20,9,0
35,5,4,0,6,0,4,1,0,0,60,9,1
55,6,4,0,2,0,4,1,0,0,20,9,0
48,4,1,0,8,0,1,1,0,0,40,1,1
36,0,0,3,0,1,4,0,0,0,20,9,0
34,4,4,0,2,0,4,1,0,0,35,9,1
28,4,1,1,4,1,4,0,0,0,35,9,0
67,4,1,3,8,1,4,1,0,2392,40,9,1
37,4,4,0,2,0,4,1,0,0,40,9,0
44,4,4,1,2,4,4,1,0,0,70,9,0
25,4,4,1,6,1,4,0,0,0,40,9,0
21,4,4,1,8,1,4,0,4101,0,40,9,0
40,7,5,0,5,0,4,1,0,0,35,9,1
78,4,4,3,7,1,2,0,2964,0,40,9,0
34,4,4,2,2,3,4,1,0,0,40,9,0
49,4,4,1,1,1,4,0,0,0,44,9,0
22,4,0,1,1,1,4,0,0,0,40,9,0
23,0,4,1,0,4,2,0,0,0,40,9,0
60,6,4,1,2,4,4,1,0,0,42,9,0
45,2,4,3,4,1,4,1,0,0,40,9,1
63,4,0,2,7,1,4,0,0,0,20,9,0
41,4,4,1,2,3,2,0,0,0,35,9,0
47,4,4,2,1,4,4,0,0,0,40,9,0
44,4,4,2,2,4,4,1,0,0,40,9,0
51,4,4,3,5,1,4,0,3325,0,40,9,0
46,4,1,1,6,1,4,1,0,1504,40,9,0
41,4,0,0,2,0,4,1,0,0,40,9,0
50,6,4,0,2,0,4,1,0,0,30,9,0
47,4,4,0,1,0,4,1,0,0,50,9,1
35,4,4,1,8,1,4,1,0,0,45,9,0
56,4,4,0,8,0,4,1,0,0,55,9,1
45,4,5,2,5,1,4,1,0,0,45,9,0
48,1,1,2,8,4,4,1,0,0,58,9,1
40,4,4,0,2,0,4,1,2580,0,40,9,0
39,5,1,0,8,0,4,1,15024,0,50,9,1
20,4,4,1,7,3,4,1,0,0,40,9,0
50,4,2,0,5,0,4,1,0,1902,65,9,1
38,7,4,0,5,5,4,0,0,0,40,9,1
23,2,1,1,5,3,4,0,0,0,60,9,0
31,4,4,1,7,3,4,1,0,0,16,9,0
58,4,1,0,1,0,4,1,0,0,40,9,0
66,4,4,2,2,1,2,1,0,0,40,9,0
39,5,4,0,8,0,4,1,0,0,40,9,1
54,6,4,0,2,0,4,1,15024,0,52,9,1
26,4,4,0,6,0,4,1,0,0,50,3,0
51,4,4,2,2,1,4,0,0,0,40,9,0
34,4,0,1,2,3,4,1,0,0,40,9,0
50,4,4,0,2,0,4,1,3103,0,40,9,1
42,4,4,0,5,0,4,1,0,0,44,9,1
38,4,5,0,5,0,4,1,0,0,25,9,0
48,4,3,0,2,0,4,1,0,0,40,9,0
33,4,0,0,4,5,4,0,0,0,40,9,1
51,4,4,3,7,4,4,0,0,0,32,9,0
22,4,4,2,2,1,4,1,0,0,40,9,0
19,0,4,1,0,3,4,1,0,0,30,9,0
41,4,4,1,2,1,4,1,0,0,50,6,0
48,2,5,0,5,0,4,1,0,0,35,9,1
42,4,4,2,6,1,4,0,0,0,30,9,0
34,4,4,0,7,0,4,1,0,0,40,9,0
23,4,4,1,2,4,2,0,0,0,40,9,0
56,4,4,0,7,0,4,1,0,0,50,10,0
30,4,1,1,5,1,2,1,0,0,45,0,0
45,4,4,0,8,0,4,1,0,0,55,9,1
48,4,3,0,1,5,4,0,0,0,40,9,0
48,5,5,2,6,1,1,1,0,0,50,1,0
31,4,0,1,1,1,4,0,0,0,40,9,0
20,7,0,1,7,3,4,1,0,1719,20,9,0
27,4,4,1,6,1,4,1,0,0,40,9,0
32,4,4,1,7,1,2,0,0,0,40,9,0
76,0,3,3,0,1,4,1,0,0,2,9,0
19,0,4,1,0,4,4,1,0,2001,40,9,0
66,5,3,0,8,0,4,1,1409,0,1,0,0
37,4,4,1,7,1,4,1,0,0,75,9,0
34,4,4,2,7,4,2,0,0,0,30,9,0
34,0,3,0,0,5,4,0,0,0,8,9,0
90,4,4,1,7,1,4,0,0,0,40,9,0
23,4,4,1,2,3,2,0,0,0,40,9,0
43,4,4,2,1,1,4,0,0,0,40,9,0
44,4,1,0,8,0,4,1,7688,0,60,9,1
24,4,4,1,4,1,4,0,0,0,37,9,0
28,4,6,2,5,4,4,1,0,0,55,9,0
64,0,0,1,0,1,4,0,0,0,20,9,0
23,4,4,0,7,0,4,1,0,0,40,9,0
20,4,4,1,6,1,4,0,0,0,50,9,0
36,4,1,0,5,0,4,1,0,1902,50,9,1
61,4,4,0,2,0,4,1,0,0,40,9,0
53,6,1,0,6,0,4,1,0,0,40,1,1
30,4,1,0,1,0,4,1,7298,0,40,9,1
52,6,4,0,6,0,4,1,0,0,55,9,1
38,4,4,2,2,1,4,1,0,0,40,6,0
32,4,1,0,6,0,4,1,0,0,40,9,0
30,6,3,0,2,0,4,1,0,0,75,9,0
41,4,0,2,2,1,4,0,0,0,40,9,0
49,2,5,0,5,0,4,1,0,1902,40,9,1
45,4,4,0,2,0,4,1,0,0,47,9,1
43,6,4,0,8,0,4,1,0,0,35,9,0
61,4,4,0,2,0,4,1,3471,0,40,9,0
54,4,4,0,7,0,4,1,0,0,32,5,0
34,4,0,2,7,4,4,0,0,0,40,9,0
