age,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
39,0.0,0.7406351609999999,0,0.432010059,5566.0,7,0,1,0,0
84,0.0,0.023382944,0,0.00912845,4600.0,6,0,0,0,0
32,0.0,0.9999999,2,0.095584668,2060.0,1,0,0,0,0
61,2.0,0.0922876169999999,0,0.229436075,7500.0,23,0,2,0,0
37,3.0,0.0001,0,0.177007047,7236.0,5,0,1,0,0
33,1.0,0.9999999,1,0.257707218,5416.0,2,2,1,0,0
81,0.0,0.057867667,0,0.145685279,3939.0,13,0,0,0,0
60,2.0,0.07807727,0,0.566105156,3917.0,14,0,1,0,0
46,3.0,0.2019436419999999,0,0.3944605539999999,10000.0,15,0,2,0,0
57,0.0,0.077958915,0,0.0535302259999999,6500.0,19,0,0,0,0
57,0.0,0.205676486,0,0.130309575,8333.0,8,0,1,0,0
32,3.0,0.9999999,0,0.006731051,3416.0,1,0,0,0,1
42,0.0,0.57985084,0,0.594224361,2700.0,8,0,0,0,1
38,0.0,0.073393457,1,0.3847615239999999,10000.0,9,0,2,0,0
82,0.0,0.079178219,0,0.176964607,5000.0,3,0,1,0,0
33,0.0,0.073123172,0,0.216405216,5290.0,9,0,0,0,0
68,0.0,0.745173448,0,0.168767792,4917.0,4,0,1,0,0
52,2.0,0.10088331,1,0.280494456,5500.0,6,1,1,0,0
46,1.0,0.3476652329999999,0,0.041583367,2500.0,1,0,0,0,0
57,0.0,0.354125994,0,0.558762411,4330.0,4,0,1,0,0
50,0.0,0.029643294,0,0.399106478,9400.0,15,3,4,0,0
34,0.0,0.540204354,0,0.034395414,7500.0,3,1,0,0,0
53,3.0,0.640927271,4,0.52409692,11266.0,17,0,2,0,0
76,0.0,0.058271403,0,0.374304267,4311.0,7,0,1,0,0
64,0.0,0.719305764,0,0.186225718,6228.0,5,0,1,0,0
72,0.0,0.045017363,0,0.0207639069999999,3900.0,8,0,0,0,0
48,0.0,0.35592819,0,0.478090767,7667.0,17,0,2,0,0
71,1.0,0.57762185,1,0.4925,6399.0,14,0,2,0,0
53,1.0,0.320593837,0,1.114622389,5600.0,14,0,1,0,0
51,0.0,0.173428408,1,0.0862692819999999,5250.0,11,0,0,0,0
55,0.0,0.401789055,0,0.412779302,2550.0,11,0,0,0,0
46,3.0,0.301152442,0,0.254661625,7668.0,10,0,1,0,0
27,0.0,0.0001,2,0.229139073,2264.0,5,2,0,1,0
43,0.0,0.067512585,0,0.44723563,9115.0,4,0,2,0,0
75,1.0,0.0001,0,0.205971968,1640.0,4,0,0,0,0
31,1.0,0.993335555,0,0.068227425,4484.0,6,0,0,0,0
43,0.0,0.138793584,0,0.384074741,11666.0,9,0,5,0,0
51,0.0,0.193584801,0,0.5327545379999999,3800.0,13,0,2,0,0
28,0.0,0.001124859,1,0.057990335,6000.0,8,1,0,0,0
51,0.0,0.485558448,0,0.09963548,6583.0,5,0,0,0,0
55,0.0,0.979521555,1,0.467850417,7433.0,11,0,2,2,0
69,0.0,0.090641506,0,0.0166832669999999,4015.0,2,0,0,0,0
42,3.0,0.38480769,0,0.533099636,7416.0,5,0,1,0,0
33,0.0,0.183676155,0,0.6605284229999999,2497.0,9,0,1,0,0
60,1.0,0.018124667,0,0.023181455,1250.0,4,0,0,0,0
54,0.0,0.9999999,0,0.228402866,2372.0,2,0,0,1,1
48,3.0,0.290320472,0,0.262848568,7996.0,7,0,1,0,0
49,1.0,0.0521612709999999,0,0.067629397,6993.0,5,0,0,0,0
73,0.0,0.9999999,0,8500.0,0.0001,2,0,0,0,0
66,0.0,0.412657703,1,0.195074372,4100.0,7,1,0,0,0
49,0.0,0.091201293,1,0.568886223,5000.0,15,0,2,0,0
46,1.0,0.500234532,0,0.2780259519999999,4700.0,10,0,1,0,0
37,1.0,0.913140498,2,1.620344914,4000.0,16,0,3,0,1
22,0.0,0.611388611,0,0.347066167,800.0,4,0,0,0,0
31,0.0,0.065630892,0,0.162635688,5250.0,10,0,0,0,0
39,0.0,0.499666889,0,0.450171821,3200.0,8,0,1,0,0
44,1.0,0.2894705389999999,0,0.4825614,8916.0,17,0,2,0,0
50,1.0,0.8141545109999999,1,0.297139683,3600.0,8,0,1,1,1
55,2.0,0.016406971,0,0.0017857139999999,5599.0,3,0,0,0,0
52,3.0,0.078497383,0,0.2072740539999999,8220.0,5,0,1,0,0
58,0.0,0.029692431,2,0.287187752,6204.0,19,0,1,0,0
62,0.0,0.01255887,0,0.044762033,7416.0,5,0,0,0,0
42,4.0,0.062093267,0,0.230261579,8333.0,6,0,1,0,0
42,1.0,0.551889862,1,0.790613718,3600.0,18,0,2,0,0
39,2.0,0.640058527,0,0.055984556,9841.0,9,0,0,0,1
45,0.0,0.581815774,0,0.724784402,8000.0,11,0,2,0,0
55,0.0,0.312068793,1,0.127071823,1266.0,5,0,0,0,0
58,2.0,0.2663711789999999,0,0.498488489,12900.0,12,0,1,0,0
35,1.0,0.040186458,0,0.300839136,5600.0,8,0,2,0,0
52,1.0,0.955545894,1,0.5249499089999999,10480.0,11,0,3,0,1
40,1.0,0.086635409,0,887.0,0.0001,8,0,1,0,0
45,1.0,0.9543957,2,0.4842141,8836.0,10,0,1,0,0
27,1.0,0.188256123,0,0.881825173,3900.0,6,0,1,0,0
37,0.0,0.0140498869999999,0,0.674399608,6120.0,9,0,1,0,0
36,2.0,0.329609837,0,0.437743191,3597.0,16,0,2,0,0
40,2.0,0.484099985,0,0.423251505,10794.0,9,0,2,0,0
59,0.0,0.084826988,0,0.53418212,3612.0,9,0,2,0,0
40,0.0,0.9999999,0,0.60616581,7200.0,6,0,3,0,0
49,0.0,0.152250785,0,0.0307743579999999,9000.0,3,0,0,0,0
66,0.0,0.2128856,0,0.351891786,5100.0,10,0,1,0,0
63,4.0,0.9999999,3,0.200843235,5217.0,5,0,1,1,0
30,1.0,0.0001,0,0.0001,4700.0,1,0,0,0,0
36,1.0,0.576284725,0,0.785404865,3000.0,10,0,1,0,0
27,0.0,0.0001,0,0.0001,4500.0,5,0,0,0,0
44,2.0,0.10680013,3,0.747375437,6000.0,8,0,3,0,0
59,1.0,0.277436128,0,0.388566694,3620.0,8,0,1,0,0
38,3.0,0.285342534,0,0.08951092,3250.0,4,0,0,0,0
38,2.0,0.162077194,0,0.024885359,70000.0,6,0,1,0,0
43,0.0,0.622524722,0,0.353883732,10234.0,8,0,1,0,0
75,0.0,0.0001,0,0.5274314210000001,801.0,4,0,1,0,0
29,0.0,0.732711215,0,0.338531127,8400.0,10,0,1,0,0
55,0.0,0.486651335,0,0.324741695,9000.0,10,0,2,0,0
60,0.0,0.584844623,0,0.293637575,6003.0,11,0,1,0,0
37,1.0,0.8754406579999999,0,0.437717467,1436.0,5,0,0,0,0
69,0.0,0.043861767,0,0.064119265,6908.0,7,0,1,0,0
48,0.0,0.03929607,0,0.480393478,7420.0,10,0,2,0,0
89,0.0,0.339503567,1,0.549380248,2500.0,9,3,0,1,1
56,0.0,0.064835195,2,0.197624587,8166.0,10,0,1,0,0
75,0.0,0.008684579,0,0.0013269,8289.0,5,0,0,0,0
55,0.0,0.9999999,1,0.138721351,4144.0,1,0,0,0,0
63,0.0,0.5035879870000001,0,1.308922769,4000.0,16,0,1,0,0
31,1.0,0.697812691,0,0.236980252,12000.0,10,0,0,0,0
61,1.0,0.650432993,0,0.368063194,10000.0,10,0,1,0,0
46,2.0,0.30248201,0,0.3480572079999999,7900.0,12,0,1,0,0
40,0.0,0.9999999,0,0.185755935,2400.0,1,2,0,0,0
91,0.0,0.159116246,0,0.1841234839999999,1813.0,6,0,0,0,0
56,0.0,0.155644438,0,0.3368315839999999,2000.0,5,0,1,0,0
29,1.0,0.8362940109999999,3,0.260170076,4350.0,8,0,1,0,0
45,3.0,0.293041811,0,0.3739406779999999,3775.0,5,0,1,0,0
49,4.0,0.9999999,1,0.0989377209999999,4800.0,1,0,0,0,0
51,0.0,0.0001,0,0.238076192,10000.0,6,0,1,0,0
78,0.0,0.106531463,0,0.0243030739999999,5595.0,9,0,0,0,0
36,1.0,0.250818316,0,0.2401439839999999,5833.0,6,0,2,0,0
54,1.0,0.181579946,0,0.3539428,6048.0,9,0,1,0,0
67,0.0,0.002964536,0,0.349026844,16800.0,14,0,5,0,0
63,1.0,0.0489111209999999,0,0.102800764,6283.0,4,0,0,0,0
61,0.0,0.517045364,0,0.5725903210000001,7500.0,20,0,2,0,1
86,0.0,0.024100447,0,0.010791367,2223.0,6,0,0,0,0
50,1.0,0.122976319,0,0.454103343,3289.0,6,0,1,0,0
51,1.0,0.387065977,0,0.350874186,5833.0,12,0,1,2,1
70,0.0,0.021741679,0,0.187762448,5000.0,11,0,1,0,0
44,3.0,0.2692574889999999,0,0.607594937,1500.0,7,0,0,0,0
39,1.0,0.996301651,2,0.306101912,10930.0,17,0,0,0,0
49,4.0,0.019153961,0,0.201025979,33333.0,6,0,3,0,0
58,0.0,0.0086655109999999,0,1.908629442,6500.0,17,0,5,0,0
39,2.0,0.155742213,0,723.0,0.0001,13,0,0,0,0
33,1.0,0.733914381,0,0.158975542,4333.0,7,1,0,0,0
53,1.0,0.210442588,0,0.513602495,5770.0,10,0,2,0,0
36,1.0,0.095634788,0,0.1752669039999999,2247.0,4,0,0,0,0
62,0.0,0.1248013759999999,0,0.5668944570000001,6584.0,15,0,2,0,0
62,0.0,0.016995185,0,0.002301937,5212.0,4,0,0,0,0
29,0.0,0.964038058,1,0.263516583,2200.0,6,0,0,0,0
44,0.0,0.211206477,1,0.2138395,2080.0,13,1,0,1,0
32,0.0,0.184476515,0,0.4449560489999999,7166.0,11,0,2,0,0
52,1.0,0.0001,0,0.444444444,3500.0,5,0,2,0,0
63,1.0,0.187090597,0,0.506873282,4000.0,10,0,2,0,0
44,0.0,0.732202177,0,0.258576628,12912.0,26,0,0,0,0
54,2.0,0.392141112,0,1.383017398,3850.0,18,0,2,0,0
41,1.0,0.063688754,0,0.266876688,6665.0,8,0,0,0,0
32,2.0,0.6169823720000001,1,0.191649336,6250.0,10,0,0,0,0
87,0.0,0.288541381,1,0.571428571,1700.0,23,0,0,0,0
43,0.0,0.221106801,0,0.157212981,7333.0,5,0,1,0,0
47,3.0,0.193612774,0,0.020146833,5856.0,1,0,0,0,0
75,0.0,0.014441183,0,0.1457036109999999,16059.0,8,0,1,0,0
64,1.0,0.531963331,2,0.480082158,18500.0,19,0,3,0,0
41,2.0,0.346960384,0,1.432686655,1700.0,13,0,3,0,0
40,0.0,0.9999999,0,2866.0,0.0001,2,0,2,0,0
56,0.0,0.0001,0,0.0001,6200.0,2,0,0,0,0
55,0.0,0.65854007,0,0.489714904,5541.0,6,0,1,0,0
36,1.0,0.104693763,0,0.297372704,4300.0,8,0,1,0,0
57,0.0,0.046740048,0,0.404799866,11916.0,13,0,3,0,0
56,1.0,0.057887851,0,0.238127698,4400.0,13,0,1,0,0
49,2.0,0.883182488,0,0.1837369469999999,4500.0,18,0,0,0,0
53,0.0,0.005326455,0,79.0,0.0001,4,0,0,0,0
51,0.0,0.088809584,0,0.295480067,7123.0,12,0,1,0,0
64,0.0,0.021319787,0,0.24496788,2334.0,13,0,1,0,0
28,0.0,0.281880372,0,0.179975176,2416.0,7,0,0,0,0
37,3.0,0.402345742,0,0.337622356,12667.0,16,0,2,0,1
52,1.0,0.010350125,0,0.258589038,3812.0,6,0,1,0,0
36,0.0,0.336596148,0,0.08037225,1181.0,2,0,0,0,0
51,2.0,0.044842922,0,0.23358954,11318.0,5,0,1,0,0
69,0.0,0.007712359,0,0.1566144619999999,3000.0,6,0,0,0,0
52,2.0,1.011332794,0,10.80049875,400.0,8,0,1,0,0
36,2.0,0.0001,0,0.370418677,7666.0,4,0,1,0,0
49,1.0,0.0001,0,0.62273579,1600.0,10,0,1,0,0
51,4.0,0.314685703,3,0.160317928,16984.0,13,0,2,1,1
36,0.0,0.149314411,0,0.5583203729999999,4500.0,9,0,3,0,1
33,0.0,0.0001,0,0.238212526,2841.0,9,0,0,0,0
62,0.0,0.037849716,0,0.1628917869999999,8741.0,15,0,1,0,0
69,1.0,0.281115558,0,0.1621861809999999,4500.0,10,0,0,0,0
49,2.0,0.133688867,0,0.093522183,4800.0,7,0,0,0,0
65,0.0,0.0001,0,0.416379181,6666.0,10,0,1,0,0
56,1.0,0.8271510129999999,1,0.219974716,8700.0,8,0,0,1,0
57,0.0,0.025082109,0,0.360879707,3000.0,15,0,0,0,0
48,1.0,0.578849363,0,0.367553674,6613.0,10,0,1,0,0
47,2.0,0.020703507,0,0.645104381,3400.0,6,0,1,0,0
33,0.0,1.248751249,0,0.175120326,2700.0,3,2,0,0,1
40,2.0,0.569824212,0,0.361421689,11000.0,18,0,1,0,0
40,1.0,0.914867126,0,0.517037339,4900.0,7,0,1,0,0
68,0.0,0.0382584,0,0.009831695,6000.0,12,0,0,0,0
35,2.0,0.964561473,4,0.305839582,4400.0,10,3,0,2,0
65,0.0,0.02731285,0,0.325335893,2083.0,6,0,0,0,0
81,0.0,0.035605591,0,0.017260735,7125.0,7,0,0,0,0
52,0.0,0.004595129,0,0.39095856,7166.0,7,0,1,0,0
69,1.0,0.0425340809999999,0,0.009690817,6500.0,4,0,0,0,0
40,1.0,0.180162143,0,0.448326668,9501.0,15,0,2,0,0
35,2.0,0.054940099,0,0.662152897,5833.0,10,0,2,0,0
80,0.0,0.099724251,0,0.008908281,11000.0,3,0,0,0,0
47,0.0,0.175434349,0,0.149077983,4500.0,9,0,0,0,0
64,0.0,0.019883105,0,0.028599606,6083.0,16,0,0,0,0
36,1.0,0.990764426,2,0.361340457,4117.0,4,0,0,0,1
49,3.0,0.386084012,0,0.1664523869999999,11666.0,17,0,0,0,0
55,0.0,0.008287427,0,0.115171335,7032.0,8,0,1,0,0
35,2.0,0.0586877929999999,0,0.335733141,8333.0,6,0,2,0,0
63,0.0,0.091106715,0,0.035418452,3500.0,5,0,0,0,0
64,0.0,0.0231143329999999,0,0.513540291,9083.0,16,0,3,0,0
64,2.0,0.083426677,0,0.037871034,2930.0,7,0,0,0,0
26,0.0,0.529411765,1,0.017052375,820.0,1,0,0,0,0
77,1.0,0.192722211,0,0.457930642,7035.0,21,0,1,0,0
32,0.0,0.9999999,0,0.177955511,4000.0,1,2,0,0,0
54,0.0,0.359412083,0,3.874422899,1082.0,22,0,1,0,0
40,4.0,0.106517279,0,0.263151915,8800.0,17,0,3,0,0
58,1.0,2066.0,0,0.27112148,6000.0,8,1,1,0,1
50,0.0,0.01239876,3,0.207518671,11916.0,4,0,1,0,0
56,2.0,0.9999999,0,0.00711943,12500.0,2,0,0,0,0
75,0.0,0.003938695,0,0.1999492189999999,7876.0,11,0,2,0,0
36,3.0,0.520418652,1,0.232918082,2648.0,5,0,0,0,0
33,0.0,0.160899231,0,0.182363527,3333.0,13,0,0,0,0
52,2.0,0.252505361,0,0.442592901,6000.0,13,0,1,0,0
62,0.0,0.035670256,0,0.4276749629999999,9401.0,9,0,4,0,0
60,0.0,0.046747539,0,1.012368584,3233.0,13,0,2,0,0
52,0.0,0.009639594,0,0.262440354,4400.0,5,0,0,0,0
36,0.0,0.986400389,0,0.441868921,11000.0,8,0,2,0,0
71,0.0,0.092392056,2,0.190062303,13000.0,7,0,1,0,0
83,0.0,0.001019592,0,0.00019996,5000.0,10,0,0,0,0
76,0.0,0.0001,0,272.0,0.0001,6,0,0,0,0
40,3.0,0.0455167209999999,0,0.0903554219999999,11000.0,12,0,0,0,0
46,3.0,0.245744673,0,0.5851222420000001,6707.0,21,0,1,0,0
76,0.0,0.016142473,0,0.668266347,1666.0,11,0,1,0,0
41,1.0,0.7592865809999999,1,0.408475574,1698.0,4,0,0,0,0
60,0.0,0.189734189,0,0.04587156,2833.0,2,0,0,0,0
63,1.0,0.049082484,2,0.361938937,16441.0,12,0,1,0,0
52,0.0,1.163184115,0,0.319174181,4213.0,7,0,0,0,0
58,0.0,0.238016933,0,0.601017347,7666.0,5,0,3,0,0
56,0.0,0.410946459,0,0.712194056,4575.0,16,0,1,0,0
33,0.0,0.4765356329999999,0,0.312937413,5000.0,4,0,1,0,0
64,0.0,0.37504998,0,0.011195522,2500.0,4,0,0,0,0
33,0.0,0.1161881709999999,0,0.043739065,4000.0,9,0,0,0,0
56,4.0,0.254548841,0,0.461357487,8500.0,15,0,2,0,0
60,0.0,0.013574112,0,0.711075819,17000.0,11,0,3,0,0
27,2.0,0.9999999,0,0.260763359,3274.0,3,0,0,1,0
41,0.0,0.029185402,0,0.3362954729999999,3600.0,5,0,1,0,0
48,0.0,0.985092264,0,0.376905611,3082.0,4,0,1,0,0
39,2.0,0.0001,0,0.735131912,6708.0,13,0,2,0,0
36,0.0,0.312877738,0,0.23072116,8000.0,28,0,0,0,0
34,0.0,0.714892819,1,0.870354941,6000.0,8,0,1,0,0
79,0.0,0.1418539909999999,0,0.812870978,3200.0,8,0,2,0,0
54,0.0,0.073191767,0,0.020708083,4490.0,4,0,0,0,0
36,0.0,0.473663158,1,0.650674663,2000.0,8,0,0,0,0
39,2.0,0.987668722,5,0.6912791859999999,5010.0,14,0,2,0,1
35,0.0,0.061214562,0,0.453692681,21000.0,7,0,2,0,0
38,0.0,0.475252475,1,0.4286285489999999,2500.0,8,1,0,0,0
24,0.0,0.621468927,0,0.010079194,4166.0,3,0,0,0,0
76,0.0,0.084589254,0,0.044093178,1201.0,8,0,0,0,0
74,0.0,0.087182563,0,0.0804953559999999,1291.0,6,0,0,0,0
47,3.0,0.111715105,0,0.315173697,16666.0,12,0,2,0,0
57,3.0,0.0001,0,0.335066493,10000.0,11,0,2,0,0
63,1.0,0.0001,0,0.052672049,2600.0,3,0,0,0,0
39,1.0,0.659178931,0,0.285324697,5866.0,6,0,1,0,0
51,1.0,0.1010125759999999,0,0.34037277,12500.0,21,0,2,0,0
60,1.0,0.471803323,0,0.365787835,9633.0,12,0,1,0,0
63,1.0,0.249922521,2,0.254313231,19416.0,18,0,2,0,0
55,1.0,0.0001,0,0.369192131,7166.0,7,0,3,0,0
58,0.0,0.066285085,0,0.228999349,9213.0,7,0,1,0,0
55,2.0,0.0257115929999999,0,0.540702656,3500.0,8,0,1,0,0
33,0.0,0.901509849,1,0.128132981,23100.0,8,1,1,0,0
58,0.0,0.02331266,0,0.632371083,4052.0,13,1,2,0,1
55,0.0,0.048540543,1,0.215576215,5700.0,9,0,1,0,0
44,0.0,0.077358439,0,0.324267573,10000.0,10,0,2,0,0
57,1.0,0.082452074,0,0.89117395,3500.0,12,0,1,0,0
65,0.0,0.9999999,0,0.0001,615.0,3,0,0,0,0
56,2.0,0.14060251,0,0.049700447,11850.0,11,0,0,0,0
25,0.0,0.357285429,0,0.001723544,2900.0,1,0,0,0,0
89,0.0,0.002140517,1,5.0,0.0001,4,0,0,0,0
32,2.0,0.0001,0,0.44187375,3500.0,5,0,1,0,1
48,0.0,0.072377744,0,0.399050079,12000.0,9,0,2,0,0
38,0.0,0.2285912289999999,1,0.181233062,2951.0,4,0,0,0,0
59,0.0,0.0001,1,0.531464095,7881.0,8,2,1,0,0
32,1.0,0.9999999,0,0.1327168209999999,4000.0,1,0,0,0,0
50,0.0,0.015293506,0,0.372513562,1105.0,13,0,0,0,0
26,0.0,0.0591838009999999,0,0.067061144,1520.0,7,0,0,0,0
55,1.0,0.211859605,0,0.128716003,6323.0,8,0,0,0,0
46,2.0,0.716283716,0,0.26775232,5280.0,10,0,2,0,0
59,0.0,0.00054943,0,0.0001,2236.0,4,0,0,0,0
29,0.0,0.004680652,0,0.057388522,5000.0,4,0,0,0,0
39,0.0,0.4275909,0,0.342354782,10862.0,14,1,2,0,0
36,0.0,0.982477859,0,0.508163945,3000.0,3,0,1,0,0
71,0.0,0.083486086,0,0.170705631,5611.0,4,0,1,0,0
82,0.0,0.01087466,0,0.001287001,7769.0,6,0,0,0,0
26,0.0,0.014646523,0,0.121568627,1274.0,7,0,0,0,0
42,3.0,0.994428754,0,2336.0,0.0001,11,0,2,0,0
58,0.0,0.5561429720000001,0,0.177274242,3000.0,2,0,0,0,0
26,0.0,1.25748503,0,0.129805014,1794.0,1,2,0,1,1
51,0.0,0.35407131,0,0.053521541,6800.0,5,0,0,0,0
60,0.0,0.075627307,0,0.193786454,8400.0,9,0,1,0,0
29,0.0,0.002965614,0,0.515939338,3230.0,8,0,1,0,0
79,0.0,0.020390558,0,0.225861336,2350.0,5,0,0,0,0
27,0.0,0.04564894,0,0.274952015,4167.0,21,0,1,0,0
50,0.0,0.962946947,0,0.68127587,4106.0,8,0,1,1,1
31,0.0,0.1602267869999999,0,0.356018715,2350.0,5,0,0,0,0
45,1.0,0.0001,0,0.7358164540000001,10416.0,11,0,4,0,0
26,0.0,0.067400749,0,0.166517857,4479.0,10,0,0,0,0
57,0.0,0.013218661,0,0.0853219569999999,7500.0,10,0,1,0,0
54,0.0,0.000358843,0,0.720069983,4000.0,11,0,0,0,0
33,2.0,0.975146408,0,0.332280979,3800.0,4,0,0,0,0
54,1.0,0.255610417,0,0.528550512,3414.0,9,0,1,0,0
24,0.0,0.9999999,0,0.0001,3833.0,1,0,0,0,0
41,1.0,0.682708972,4,0.38708711,13350.0,8,0,4,0,0
34,0.0,0.040536902,0,0.644091034,3646.0,11,0,1,0,0
46,4.0,0.0001,0,0.1078781219999999,3642.0,11,0,0,0,0
82,0.0,0.013375668,0,0.002606106,8057.0,7,0,0,0,0
48,2.0,0.9999999,0,0.165213329,6421.0,0,1,0,0,0
83,0.0,0.19877594,0,0.217065334,2800.0,9,0,0,0,0
56,1.0,0.178964154,0,0.552930754,6772.0,6,0,1,0,0
33,0.0,0.715720439,0,1.002499107,2800.0,8,0,2,0,0
45,1.0,0.158100266,2,0.4753227029999999,3950.0,19,0,1,0,0
56,0.0,0.626266154,0,0.142385321,5449.0,5,0,0,0,0
31,0.0,0.0001,0,0.432783608,2000.0,9,0,1,0,0
30,1.0,0.48268786,0,0.264841895,8000.0,9,0,2,1,0
40,0.0,0.335445712,0,0.3446798379999999,4200.0,6,0,2,1,0
79,0.0,0.0018765939999999,0,0.01332778,2400.0,10,0,0,0,0
37,1.0,0.235225157,0,0.3350366589999999,4500.0,5,0,1,0,0
69,0.0,0.001901275,0,0.0001,5455.0,6,0,0,0,0
47,2.0,0.107720423,0,0.2162808389999999,9200.0,12,0,3,0,0
71,1.0,0.01339933,0,0.01283697,2336.0,3,0,0,0,0
40,4.0,0.547124146,0,0.121319069,9066.0,6,0,0,0,0
64,0.0,0.292567833,0,2231.0,0.0001,5,0,1,0,0
59,1.0,0.157137145,0,0.264911696,3000.0,8,0,0,0,0
28,0.0,0.042202964,0,0.286158631,4500.0,6,0,1,0,0
45,0.0,0.7342843809999999,0,11311.0,0.0001,6,0,2,1,0
31,0.0,0.835311508,1,0.332527053,7854.0,9,0,1,0,0
58,1.0,0.5112397,0,0.963084409,9453.0,13,0,3,0,0
37,0.0,0.037477248,0,0.079193665,8333.0,9,0,0,0,0
68,0.0,0.0001,0,0.090386385,4347.0,5,0,0,0,0
57,0.0,0.047294357,0,0.447142596,5476.0,14,0,1,0,0
50,3.0,0.028083912,0,0.380976732,3910.0,20,0,0,0,0
73,1.0,0.009654537,0,0.122830656,18553.0,6,0,1,0,0
81,0.0,0.778719498,0,0.53801306,4287.0,11,0,2,0,1
58,1.0,0.0001,0,0.411084131,7000.0,10,0,2,0,0
55,0.0,0.173784093,0,0.1961424889999999,15916.0,14,0,3,0,0
50,2.0,0.457154579,0,0.103425118,13400.0,7,0,0,0,0
34,0.0,0.1194606469999999,0,0.32224953,6916.0,5,0,1,0,0
62,0.0,0.276593085,0,0.121835693,19000.0,8,0,1,0,0
59,0.0,0.128419662,0,0.226433961,11000.0,10,0,1,0,0
64,0.0,0.000237284,0,0.427787663,6743.0,10,0,1,0,0
64,1.0,0.086492476,0,0.074734316,5833.0,8,0,1,0,0
30,0.0,0.222472191,0,0.589815683,3200.0,4,0,1,0,0
79,1.0,0.035754761,0,0.00829363,5666.0,5,0,0,0,0
81,0.0,0.003986049,0,0.207164676,3600.0,10,0,1,0,0
41,2.0,0.0937417619999999,2,0.7181719259999999,3675.0,10,0,3,0,0
58,0.0,0.2319794939999999,0,0.373801016,10633.0,28,0,4,0,0
45,3.0,0.041411471,0,0.008456176,8750.0,3,0,0,0,0
44,3.0,0.223055966,0,0.430297475,12000.0,13,0,2,0,0
49,1.0,0.452864285,0,0.330947228,6006.0,10,0,1,0,0
26,0.0,0.9999999,0,0.137820513,1871.0,1,0,0,0,0
59,0.0,0.15189171,0,0.301074556,15075.0,13,0,2,0,0
39,2.0,0.606025418,3,0.375647341,7916.0,10,0,2,0,0
47,2.0,0.010186243,0,0.022504141,24750.0,7,0,0,0,0
28,0.0,0.5159756879999999,0,0.679853795,4650.0,14,0,1,0,0
42,2.0,0.347921078,0,0.373740482,13000.0,11,0,2,0,0
53,0.0,0.108983159,0,0.31035201,4800.0,10,0,1,0,0
68,0.0,0.165720783,0,0.311916978,8575.0,10,0,1,0,0
31,0.0,0.194625748,1,0.283571758,4333.0,20,0,0,0,0
34,1.0,0.48987523,0,0.319171724,2800.0,3,0,0,0,0
56,1.0,0.958820874,0,0.236573549,9700.0,12,0,1,0,0
30,0.0,0.7990182709999999,0,1.298161471,1250.0,4,0,1,0,0
52,0.0,0.011505437,0,0.274253271,4050.0,9,0,1,0,0
54,0.0,0.8191157840000001,0,0.528381219,2853.0,7,0,1,0,0
39,0.0,0.0001,0,0.551779288,2500.0,7,0,2,0,0
57,1.0,0.122544324,0,0.42893401,4333.0,9,0,1,0,0
45,1.0,0.3882572,0,1.112942122,4975.0,13,0,4,0,0
33,2.0,2.258964143,2,0.032483758,2000.0,1,1,0,0,0
34,0.0,0.9999999,1,0.0001,5400.0,0,1,0,0,0
37,0.0,0.037379559,0,0.333851794,9000.0,11,0,2,0,0
63,0.0,0.00339983,0,0.262694922,2500.0,5,0,0,0,0
32,1.0,0.106475741,0,0.802308265,2685.0,5,0,1,0,0
73,1.0,0.518186405,0,0.5048870910000001,8900.0,17,0,1,0,0
39,0.0,0.003735788,0,0.459166466,4150.0,10,0,2,0,0
40,0.0,0.196960608,0,0.006959443,4166.0,1,0,0,0,0
42,3.0,0.802993617,1,0.524458002,9178.0,9,0,1,0,0
36,0.0,0.9999999,0,0.194963754,2620.0,3,0,0,0,0
51,3.0,0.288592785,0,0.226213976,10131.0,4,0,2,0,0
25,0.0,0.397244161,0,0.294852574,2000.0,5,0,0,0,0
34,2.0,0.004884836,0,0.4749049429999999,5259.0,11,0,2,0,0
55,0.0,0.17545213,2,0.27018019,9600.0,11,0,2,0,0
39,1.0,0.514353049,0,0.984408835,2308.0,15,0,1,0,1
83,0.0,0.00069993,0,0.0001,10500.0,4,0,0,0,0
63,0.0,0.8224002309999999,0,0.515793683,2500.0,12,0,0,0,0
59,0.0,0.222506167,0,0.271467415,11400.0,9,0,2,0,0
24,0.0,0.391045602,0,0.069040925,3200.0,11,0,0,0,0
44,0.0,0.028775625,0,0.137224283,5122.0,4,0,0,0,0
36,0.0,0.477367751,0,0.339874121,2700.0,6,0,0,0,0
45,2.0,0.041366785,0,0.224577542,10000.0,8,0,0,0,0
63,0.0,0.127159603,0,0.454098361,5489.0,20,0,4,0,0
41,2.0,0.6104087029999999,1,0.0644171779999999,2933.0,7,0,0,0,0
45,2.0,0.1566457809999999,1,0.5602148929999999,6700.0,8,0,2,0,0
54,1.0,0.5262016620000001,4,0.343546258,25000.0,9,0,3,0,0
76,0.0,0.03737868,1,0.372787227,2880.0,8,0,1,0,0
