f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,target
2.25453424,0.489761591,3.47527957,2.09546876,2.14518738,3.60167313,3.87135291,3.87661862,-0.659653306,-0.653750002,-0.639715731,-0.631304562,-0.619470239,-0.60822612,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.282131672,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.59720242,-0.703588128,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.114189893,-0.103313312,-0.0270685311,0.0440692119,0.0780904666,0.675955236,-0.341941625,-0.0833820701,-0.183207944,-0.308062553,1.97673202,-0.124626286,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.05964613,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.575263679,-0.549608767,-0.510930896,-0.476948529,-0.437452108,-0.403736413,-0.251378328,-0.170185789,-0.211606279,-0.21231319,-0.215956062,-0.180878207,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.13672018,-1.46299255,3.47527957,2.09546876,2.14518738,8.85722446,9.4446516,9.46769428,-0.663048446,-0.657262564,-0.643320739,-0.635190666,-0.623582363,-0.612424076,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.982572198,1.57462502,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.208384693,-0.204489917,-0.147893533,-0.351505071,-0.663058519,-0.652724206,-0.341941625,-0.123398587,0.932846487,-0.308062553,-0.314136118,-0.293382049,1,0,0,0,1,0,0,0,0,1,0,0,1
0.4818331,-1.02904713,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.695777655,-0.666648209,-0.671064794,-0.623423576,-0.657466054,-0.639811397,-0.213824764,-0.256989509,-0.117494211,-0.308062553,-0.263802469,-0.222223371,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.682061255,-0.490063369,-0.420964658,-0.613428473,-0.626197636,-0.447176605,0.521428347,0.51643163,-0.080973953,-0.165013,0.504031062,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.05964613,1.7915976,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.303312868,-0.268770278,-0.248256579,-0.385485172,-0.461812198,-0.652724206,-0.221069828,-0.212502614,-0.226941377,-0.241548657,-0.314136118,-0.293382049,1,0,0,0,1,0,0,0,0,1,0,0,0
0.327685177,0.381275237,-0.469070911,-0.399186403,2.14518738,2.28778529,-0.308621436,2.47884989,-0.649590135,-0.680094421,-0.671439707,-0.670554221,-0.649899781,-0.647266924,-0.281566113,-0.256989509,-0.296801269,-0.244229645,-0.314136118,-0.256818295,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.0576846413,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.77349025,0.857604444,0.871065378,1.05484486,1.17579174,1.26381695,-0.108529858,-0.0877656639,0.0149556119,-0.0524117313,-0.0428318791,-0.0593177974,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,0.815220594,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.163595989,-0.134491041,-0.431779653,-0.469829172,-0.516601861,-0.573131382,-0.221190572,-0.191886723,-0.098012954,-0.269762814,-0.281409442,-0.0683743581,0,0,0,0,1,0,0,0,0,1,0,0,0
0.944276869,-0.703588128,2.160496,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.834562004,0.909689128,1.00672853,1.19060981,1.34764469,1.44431138,-0.0702517778,-0.0560389012,-0.0209398791,-0.0367088318,-0.0205777325,-0.0406421609,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.674276352,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.656394005,-0.553346157,-0.484080911,-0.666341662,-0.656544983,-0.646074712,0.249496982,0.326461703,-0.274309784,-0.28278473,-0.314136118,-0.271106303,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.751350343,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.271729052,0.310272932,0.353229553,0.426415205,0.507887483,0.531999707,-0.175848559,-0.100742817,-0.143791065,-0.129330397,-0.13459751,-0.141501859,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.828424275,1.68311131,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.168878838,-0.434550405,-0.399781704,-0.376640409,-0.32104671,-0.257614732,-0.217266172,-0.170185789,-0.183207944,-0.180396736,-0.117775992,-0.124626286,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.674276352,2.22554302,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.676533997,-0.656630337,-0.629232407,-0.672590554,-0.627069414,-0.555197835,-0.277460575,-0.213587657,-0.296460479,-0.168013141,0.0671297908,-0.293382049,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.13672018,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,3.87661862,-0.469403177,-0.442460775,-0.407006115,-0.374402016,-0.315849006,-0.308930278,-0.245340779,-0.18320635,-0.240004614,-0.154863566,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.674276352,0.923706949,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.678734004,-0.320854932,-0.358958751,-0.340390831,-0.318184674,0.157476887,1.30504215,-0.118103564,-0.22864528,-0.244229645,1.58401179,-0.209004164,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.520128429,0.164302558,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.72116923,0.828885555,-0.451578289,-0.496021509,-0.509989619,-0.489961952,-0.155864269,-0.169230953,-0.240004614,-0.244229645,-0.281409442,-0.276506484,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.905498266,2.00857043,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0333447829,0.00337102893,-0.428419799,-0.398184955,-0.366723955,-0.344176114,-0.210745618,-0.201131329,-0.260962576,-0.266379654,-0.271067798,-0.246580452,1,0,1,0,0,0,0,0,0,1,0,0,0
0.4818331,2.65948844,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.09088159,1.16526508,1.24398041,1.25435746,1.38434112,1.37185502,0.0237529073,-0.0467074998,-0.0530867912,-0.0453901105,-0.0343883932,-0.0653367564,1,0,0,1,0,0,0,0,0,1,0,0,0
0.0964632854,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.40084445,1.45897365,1.43309844,1.44979739,1.6150794,1.64211798,0.11087478,0.0468235128,-0.0128179565,0.0111020207,0.0785841346,-0.00441592047,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,-0.2696428,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0973907337,-0.240950584,-0.230318129,-0.265280217,-0.239692852,-0.188281685,-0.221190572,-0.194013417,-0.126411289,-0.253038585,0.0131307561,0.269137204,0,0,0,1,0,0,0,0,0,1,0,0,0
1.56086862,1.57462502,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.612895429,-0.478401572,-0.559627175,-0.433144361,-0.584237754,-0.426825047,0.586815,0.0990793556,0.578605711,-0.00217522588,0.566408157,-0.0290542636,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.21379411,0.272788912,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,2.47884989,-0.631663799,-0.555861175,-0.543721914,-0.522260487,-0.490843654,-0.481969088,-0.0400640182,-0.256989509,-0.268402934,-0.23784636,-0.314136118,-0.237130135,1,0,1,0,0,0,0,0,0,1,0,0,1
0.713055015,0.272788912,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.45188424,-0.610994756,-0.264522314,-0.653735161,-0.619404435,-0.628527343,0.00352710765,0.99346149,-0.22222726,-0.137820169,-0.219425082,-0.14780207,1,0,0,1,0,0,0,0,0,1,0,0,0
0.558907092,0.055816222,2.160496,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,2.665236,2.70886517,2.82077622,3.04942656,2.68328857,2.76582074,-0.34127748,0.218217462,0.238166496,0.16819483,0.183374986,0.128563628,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,1.57462502,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0331682377,0.0155105349,0.0632582158,-0.52540046,-0.50415045,-0.487258494,-0.204104304,-0.152825058,0.240665555,-0.285721034,-0.291031063,-0.272850096,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.751350343,0.164302558,-0.469070911,-0.399186403,-0.38461417,2.28778529,-0.308621436,-0.316687822,0.210983187,0.267250746,0.374325991,0.435011268,0.169395596,0.200446934,-0.189916059,0.00125155773,-0.296801269,-0.194312304,-0.184211165,-0.141501859,0,0,0,1,0,0,0,0,0,1,0,0,0
2.3316083,-0.920560837,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.37509573,0.18131876,0.108695567,-0.449232817,0.939674735,0.870571434,-0.160754681,-0.0831650645,-0.18201521,5.91188049,0.0131962094,-0.0120661827,0,0,0,1,0,0,0,0,0,1,0,0,1
0.327685177,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.0175280161,0.0403796621,0.0799565464,0.143817723,0.194035321,0.216382295,-0.194081977,-0.126783937,-0.154809609,-0.180396736,-0.183229372,-0.180878207,0,0,1,0,0,0,0,0,0,0,1,0,0
2.56283021,2.44251561,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695655406,-0.213524297,-0.132219017,-0.525742412,-0.4541637,-0.329197913,1.79752529,1.36237729,0.239472821,0.0111658536,0.340463072,5.07743931,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.905498266,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.355516553,-0.477699041,-0.577507973,-0.554297507,-0.627316117,-0.542133868,0.595207214,0.0452610441,0.135080561,-0.169353634,0.116939805,0.375453323,1,0,1,0,0,0,0,0,0,0,1,0,0
0.4818331,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.531466365,-0.658583283,-0.478543639,-0.490845233,0.109408244,-0.384694576,-0.202715665,0.343475223,0.366924524,2.68972278,0.730630636,-0.203603983,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,0.815220594,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.337902546,-0.305202842,-0.283095241,-0.393785894,-0.364881724,-0.342245072,-0.248540685,-0.20269379,-0.22864528,-0.269762814,-0.273096859,-0.250686854,0,0,0,1,0,0,0,0,0,0,1,0,0
0.250611216,-0.703588128,-0.469070911,2.09546876,-0.38461417,-0.339990377,-0.308621436,2.47884989,-0.663143516,-0.688412189,-0.608035028,-0.358764321,-0.254891187,-0.245558277,-0.341941625,-0.0455356501,0.849525809,0.0111020207,-0.314136118,-0.237130135,0,0,1,0,0,0,0,0,0,0,1,0,0
0.250611216,2.11705661,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.808786094,0.874661624,0.718891382,0.52659899,0.683227539,0.657803357,-0.112756141,-0.0720107853,-0.146574095,0.0643386766,-0.132764816,-0.127720132,0,0,1,0,0,0,0,0,0,1,0,0,1
1.79209054,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.597630858,-0.698106945,-0.677971959,-0.547100484,-0.644077063,-0.618116438,-0.341941625,-0.213587657,0.161547795,-0.234399378,-0.17923671,-0.293382049,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.905498266,-0.378129125,0.845712543,2.09546876,2.14518738,2.28778529,-0.308621436,-0.316687822,-0.0756618306,-0.0636913106,0.00873627514,0.0496185683,0.117122546,0.160700902,-0.341941625,-0.0833820701,-0.296801269,-0.216653824,-0.111230657,-0.293382049,0,0,0,0,1,0,0,0,0,1,0,0,1
0.250611216,0.923706949,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.599274158,-0.672394812,-0.555978894,0.0854018107,-0.593975186,-0.529943049,-0.261279911,0.110060021,2.47243357,-0.0399643108,0.16445896,0.929534793,0,0,0,1,0,0,0,0,0,1,0,0,0
0.173537254,1.57462502,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.658260167,-0.447915614,-0.667336524,-0.663058519,-0.652724206,-0.201327026,0.437006235,-0.277944773,-0.308062553,-0.314136118,-0.293382049,0,0,1,0,0,0,0,0,0,1,0,0,0
0.713055015,0.055816222,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.28756893,0.832145214,0.885139287,1.04125905,1.18112099,1.26381695,-0.0907794535,-0.0833820701,-0.0705233663,-0.0526670627,-0.0439445861,-0.057123974,0,0,0,0,1,0,0,0,0,0,1,0,0
2.56283021,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.244060844,-0.141923681,-0.200829268,-0.387972295,-0.389949113,-0.493118793,0.261813581,-0.169578165,-0.124707386,0.202983767,-0.248682737,-0.237130135,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.21379411,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.601569235,-0.616333902,-0.58760196,-0.579697132,-0.545041203,-0.551436484,-0.251378328,-0.105083004,-0.240004614,-0.180396736,-0.150502682,-0.237130135,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.674276352,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.691119492,-0.686304688,-0.673126817,-0.667320967,-0.663058519,-0.65146482,-0.321836561,-0.242536694,-0.27788797,-0.308062553,-0.309227109,-0.293382049,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.751350343,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.218411744,0.278814167,0.321952611,-0.0632960647,-0.00497401552,0.0339401141,-0.136664852,-0.156731218,-0.205926612,-0.20592989,-0.202865377,-0.180878207,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.134758607,1.68311131,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,1.05581665,1.2516185,1.26261103,1.44194746,0.940941274,0.136940598,0.436902583,-0.256989509,0.00984391291,-0.0384323224,-0.194356441,-0.187122166,1,0,1,0,0,0,0,0,0,1,0,0,0
2.10038638,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.00663181022,0.0528142266,0.10348995,0.041955173,0.116941616,0.178668067,-0.16081506,-0.126783937,-0.183207944,-0.170821786,-0.117775992,-0.124626286,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.134758607,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.00468080165,0.0530109294,0.693901539,-0.181635708,-0.233935907,-0.373578459,-0.16081506,2.35085464,-0.183207944,-0.180396736,0.0131307561,0.0441294909,1,0,1,0,0,0,0,0,0,0,1,0,0
1.63794255,0.272788912,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.52536869,-0.597323775,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.281566113,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.520128429,-1.02904713,0.845712543,2.09546876,-0.38461417,-0.339990377,2.47802806,2.47884989,-0.613397896,-0.60935086,-0.579007626,-0.542903483,-0.530583024,-0.502925158,-0.341941625,-0.207077384,-0.205926612,-0.308062553,-0.248682737,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,1
0.327685177,-0.920560837,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.874040723,1.13584363,1.25381494,1.13048398,1.00856066,1.1072005,1.16744637,0.398508787,-0.0128179565,-0.0527308956,0.0131307561,-0.0121224346,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,0.272788912,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0896769688,0.00649020774,-0.00889935903,-0.366691977,-0.382070303,-0.355611295,0.261813581,-0.169578165,-0.240004614,-0.244229645,-0.117775992,-0.0683743581,1,0,0,1,0,0,0,0,0,0,1,0,0
0.558907092,0.923706949,-0.469070911,-0.399186403,-0.38461417,2.28778529,2.47802806,3.87661862,-0.465790749,-0.671158373,-0.653472364,-0.650159955,-0.618417561,-0.615748823,-0.256751746,-0.204907283,-0.296801269,-0.213653684,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.905498266,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.217931837,-0.265960217,-0.495876461,-0.672497272,-0.663058519,-0.652724206,-0.220767945,-0.0399802104,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.13672018,0.598247945,0.845712543,2.09546876,2.14518738,2.28778529,-0.308621436,-0.316687822,-0.424695969,-0.419614881,-0.381944209,-0.371557385,-0.339682758,-0.55197382,-0.341941625,-0.127825573,-0.296801269,-0.276146114,-0.306281716,-0.24950555,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.134758607,-1.24601984,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.690983415,-0.631352127,-0.655631602,-0.498574406,-0.652724206,-0.341941625,-0.116801508,-0.235176891,0.330266595,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.05964613,-0.161156461,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.690345407,-0.690983415,-0.666681111,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.223136067,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,0
0.867202938,-0.161156461,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.690983415,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.674276352,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.265993446,-0.309698969,-0.303211123,-0.307265669,-0.274859548,-0.238808006,-0.237250462,-0.170185789,-0.183207944,-0.180396736,-0.183229372,-0.180878207,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.05964613,-0.161156461,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.339111239,-0.308026969,-0.267363042,-0.2184138,-0.179475218,-0.148972228,-0.254759371,-0.184942424,-0.217285946,-0.270528793,-0.274864078,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,0
1.48379469,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.678720415,-0.448839635,-0.672348142,-0.660434783,-0.649735332,-0.652724206,0.704245389,-0.240149602,-0.252556682,-0.256102562,-0.314136118,-0.293382049,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.05964613,-1.02904713,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.567753613,-0.625817895,-0.625771642,-0.613630593,-0.583777189,-0.637376547,-0.15175873,-0.213587657,-0.22864528,-0.180396736,-0.25431174,0.117875762,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.828424275,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.109930187,0.0755055472,0.0621478744,-0.0813275874,-0.0244489349,0.00643525692,-0.217266172,-0.187676743,-0.213139787,-0.210972697,-0.21346882,-0.207822874,1,0,1,0,0,0,0,0,0,0,1,0,0
0.019389322,1.4661386,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.329088777,-0.268208265,-0.416869402,-0.376376152,-0.354108006,-0.517685115,-0.0992924049,-0.256989509,-0.236596808,-0.308062553,-0.261315256,-0.293382049,1,0,0,1,0,0,0,0,0,1,0,0,1
2.17746043,0.164302558,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.192210242,-0.443753392,-0.317933917,-0.672497272,-0.635935128,-0.565205693,0.720426023,0.826537967,-0.296801269,-0.202802077,0.027006872,-0.263287276,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.365980506,0.272788912,-0.469070911,2.09546876,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.686787307,-0.681822598,-0.677928686,-0.667429805,-0.652334154,-0.647250116,-0.341941625,-0.256989509,-0.278285563,-0.266443491,-0.314136118,-0.275043935,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.674276352,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.640572608,-0.690983415,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,0.381275237,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.268179923,-0.259974748,-0.198305771,-0.168438494,-0.094288893,-0.0570207015,-0.341941625,-0.10942319,-0.296801269,-0.135713682,-0.209410712,-0.209004164,1,0,0,1,0,0,0,0,0,1,0,0,1
0.404759139,0.489761591,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.664406538,-0.67693305,-0.515141547,-0.596531689,-0.61234808,-0.494865149,-0.281566113,0.232974097,-0.0192359798,-0.111265682,0.341706693,0.0707366541,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.905498266,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.149961099,0.244334608,-0.399897069,-0.38214314,-0.449558139,-0.508449674,-0.251378328,-0.152825058,0.0269397087,0.202600777,-0.113717884,-0.237130135,1,0,1,0,0,0,0,0,0,0,1,0,1
0.4818331,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.61361122,1.76517308,1.88497734,2.15823412,2.36287355,2.4869771,0.249738485,0.0215636287,0.157572031,0.138767853,0.11903432,0.325389117,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,-0.0526701175,0.845712543,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.574543893,-0.569799125,-0.512459397,-0.50152421,-0.46056214,-0.451676786,-0.341941625,-0.126783937,-0.296801269,-0.193163306,-0.314136118,-0.183690801,0,0,0,1,0,0,0,0,0,1,0,0,1
1.48379469,0.055816222,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,2.47884989,3.49682832,3.6027205,3.73712254,4.0630312,4.52013206,4.64980268,0.322189093,0.307234675,0.329041153,1.1600945,0.556393743,-0.293213308,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.674276352,-1.13753355,2.160496,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.377222896,-0.690983415,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.365980506,-1.02904713,0.845712543,2.09546876,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.644986331,-0.620647371,-0.608972311,-0.578593433,-0.551472485,-0.538103878,-0.251378328,-0.256989509,-0.211606279,-0.244229645,-0.294500113,-0.270543784,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.674276352,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.30468449,-0.302912652,-0.2979334,-0.657901049,-0.626839101,-0.629736364,0.141062543,-0.213587657,-0.243469208,-0.167502478,-0.224530444,-0.0218540169,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,-0.486615479,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.000276105129,0.0130798239,0.0584419407,0.116179757,0.172964901,0.201236144,-0.341941625,-0.165845603,-0.194567278,-0.186780021,-0.176684037,-0.192128599,1,0,0,1,0,0,0,0,0,1,0,0,0
